clip_id,true_label,predicted_label
1866521734,1,3
1848676767,1,4
1760588766,1,4
1759873178,1,4
2010144012,0,0
2051382293,4,3
2080789637,1,4
1725706376,1,4
1911883227,2,4
2105262965,2,4
1827936775,3,4
2046109781,4,4
1794258658,1,4
1821613420,2,3
1935501976,1,3
2088962146,3,4
1734135704,1,4
1791616931,3,4
1868918977,1,0
1764770042,4,4
1725460962,2,4
2091330278,1,0
2100004228,2,4
1734633207,1,4
2103984784,0,0
1785890070,4,4
1772170645,1,4
1811579210,1,3
1744060262,4,0
1838653468,1,4
1791371513,1,4
1835514381,4,4
1871881544,1,4
2080789536,1,4
1866521501,4,4
2098590150,2,3
1898279173,4,4
1840066721,4,4
1759885645,1,4
1778567554,3,4
2080789579,1,4
1742587623,3,0
2019659902,3,3
2135530415,0,3
1865227631,4,3
1842386862,1,4
1817219787,1,4
1848677599,1,4
2010144433,3,3
1922678054,0,0
1832229583,1,4
1912513583,2,3
2099809800,3,4
1775799759,1,4
1808262691,2,0
2005596368,1,0
1871239241,2,3
1835514887,1,4
1827936619,0,0
1744060786,3,3
1791274024,1,4
1832490712,0,3
2097702927,1,4
1766249611,3,4
1935500609,2,4
2051382110,1,3
1885895483,0,0
1808262015,2,4
2090598152,2,4
1815692863,1,4
1850121729,0,4
1720901351,0,0
2088098450,1,4
1867116151,3,4
2010714909,4,4
1922677003,4,4
2098736268,4,4
1878456455,1,0
1819115219,1,4
2041803648,0,0
1885895593,0,3
1835297474,1,3
2010145663,3,0
2045815093,2,4
1744274200,4,4
2046109657,1,4
1848630513,2,4
1826542038,3,4
1860160625,4,4
1850123134,2,4
1791181513,2,4
1767072050,2,4
1729533246,1,4
1723218475,4,4
1829898246,2,0
1797033194,2,4
1795643628,2,4
1790031878,2,3
1871880492,1,4
1770729718,1,4
2091338562,3,3
1835297021,4,0
1863570222,2,3
2041804034,1,4
1773520046,1,4
1881961030,1,4
1830581416,1,4
1780913530,2,0
1747541412,0,0
2090597375,4,4
1871980922,2,4
1762927825,4,4
1941316780,3,4
1772936111,1,4
1725706019,2,4
1789814051,4,4
1848628608,0,0
1793047408,2,4
2044106911,2,0
1744223201,2,4
1770844791,2,4
1744060550,4,0
1866521332,4,0
1764170552,0,3
1850121999,2,4
1733520070,1,4
2098736444,4,0
1736890483,4,4
1770728929,1,0
2005596369,3,4
1758801842,0,3
1832339362,1,4
1842386544,1,4
1848677114,0,0
1733151127,1,4
1856754483,0,3
1850122188,4,4
1775800876,1,4
1973245527,1,3
1781663059,1,4
1826541377,3,4
1871980368,2,0
1759873969,4,4
1868624694,2,4
1770383172,0,0
1741176863,2,4
1780913966,1,0
1725460670,1,4
1780913249,1,4
1723219028,1,4
1869055897,2,3
2103984172,2,4
1770382508,2,4
1881960618,2,4
1848676456,1,4
1791182121,0,4
1935501971,4,3
1759887296,0,4
2087627489,4,4
1833401077,3,4
1759874623,3,4
1806299521,1,4
1766249346,1,4
2100200161,1,4
1840066453,0,3
1770817239,3,4
1832834325,1,4
1791182509,2,4
1758799512,2,4
1809994210,2,3
1831819117,2,4
1742281250,1,4
1840065581,1,0
1791617325,4,4
1772169130,1,4
2097702769,2,0
1770729309,2,4
1759874489,1,4
1809992844,3,4
2099810851,0,3
1819114256,1,3
1789944931,1,4
1774746155,2,4
1774745971,3,3
1863756128,2,4
1811579860,1,4
1856240240,1,4
1791616987,3,0
1935501800,1,4
1956178594,1,4
2103780213,2,4
1768201989,1,0
1734633362,4,4
1734134972,1,4
2046109544,1,3
