clip_id,true_label,predicted_label
1835171540,2,1
2105076211,2,0
1826541369,1,1
1863757114,1,1
2099810054,2,3
1911882644,1,1
2080404184,0,1
1871238649,1,2
2045815189,3,1
1782419082,1,3
1884563156,1,0
1808261609,1,0
1806299743,2,1
1770707895,1,1
1811581165,2,2
1973244800,1,1
1758799020,1,1
2097701626,1,1
1791617098,3,1
1744224186,2,4
1842386924,4,1
1744061234,1,1
2010515466,0,3
2090598563,2,1
1856754214,1,1
1759886502,1,1
1781663781,3,1
2019660461,2,1
1747541663,4,1
1777958450,4,1
1852522062,2,0
1842385539,4,1
1833399781,1,1
1742406635,1,1
1838653468,1,1
1740058283,0,0
1861753893,1,1
1723219228,4,1
1865227822,4,4
1790031747,4,2
1826540943,4,1
1774745827,1,1
1869057391,4,1
1840066511,4,1
2098736798,1,3
1789945116,1,3
1941316027,4,2
2089510084,4,1
1772169025,1,1
2120717659,1,1
1770709070,4,1
1764169299,2,1
1783688345,1,1
1837226166,3,3
1866522099,1,1
1733519384,0,2
1867212478,1,1
1852520403,0,0
2100003902,2,2
2044106911,2,0
1762928318,1,1
1982624113,1,3
2089509239,3,1
2103781385,1,1
1922677426,4,1
1832489313,3,1
1822447379,3,1
1764770803,2,2
1977435569,2,3
1839725370,3,2
1837225606,0,0
1832834865,4,1
1832339419,0,0
1941316784,2,2
1731018810,3,0
1795643562,1,1
1768201200,2,0
1832230735,4,4
2095594413,4,1
1835513865,0,0
1789816678,2,0
1791182765,1,1
1826540439,1,1
1850339803,2,2
1832340836,0,0
1758801669,0,0
2103984835,1,1
1973244935,1,3
1789814119,2,1
1758799839,0,3
2103780126,1,0
1977434559,0,0
1813546311,2,2
1935501426,1,1
1848676672,4,1
1868918124,1,3
2098735311,1,1
1809600507,1,1
1850338849,1,1
1856240656,1,0
1868918130,4,3
1973244478,2,1
1911883076,1,0
1778782178,3,3
1871240070,4,3
1859019913,4,0
1780914067,2,1
1791370877,4,1
2088098572,1,1
1778781724,4,1
1736889357,3,3
1852520295,1,1
1935501800,1,1
1935501044,4,1
1770729340,1,1
1742405505,1,2
1759887296,0,0
1840066721,4,3
1791274170,4,1
1829418456,1,2
1949436818,3,0
1817219436,2,1
1842386140,2,1
1899870088,2,2
2010144868,4,1
1839723703,4,1
1834873143,1,2
1838652168,2,2
1956178385,1,1
1777959869,1,3
1818891680,1,1
1791273662,4,0
1850122174,2,2
1770844536,4,1
2097331997,1,1
2097331040,1,1
2103984784,0,0
1742281246,4,1
1818186574,3,1
1801327053,1,1
1839724025,1,2
1806298210,1,2
1773720876,1,1
1773722429,4,0
1789945928,0,0
1789812699,4,2
1797029208,0,0
1832339114,4,1
1731017716,2,1
1767071916,3,1
2089508654,0,0
2097702927,1,1
1818891504,4,2
1861753404,0,3
1898279340,4,1
1789814335,1,1
1741178526,4,1
1829898610,1,1
1818187696,1,1
2100003970,1,1
2089509556,4,1
1829897431,1,3
1831817623,1,1
1895908291,1,1
1758799738,3,1
1827754252,1,3
1850339992,2,3
1865228253,2,1
1758801476,4,1
1782417718,1,1
1742406563,3,2
1867212996,1,3
2097702839,1,0
1777958777,2,1
1868624879,1,1
1729533452,0,3
1742406795,1,1
2090215988,4,1
1733178686,4,2
1813546499,1,1
1720901249,1,1
1811579368,1,2
1742405812,1,1
1782419194,1,2
1720901961,3,2
1857293560,2,2
1736889022,4,1
1911882989,2,2
1771813574,3,3
2102878246,4,1
1830580958,4,1
1911883656,3,2
1867116860,1,0
1863570182,1,1
1762927662,3,0
1791181465,1,1
1770728578,4,1
2044106034,1,3
1884562474,0,3
2097331111,2,3
2097332021,2,1
1826541377,3,1
1809599299,4,0
1725705250,2,2
1789944614,4,2
1829897123,2,1
1832835678,1,1
1736979178,2,1
1878456703,3,2
2105074619,1,1
1911882465,0,3
1871980893,2,1
1922677209,4,1
1850121785,2,2
1772169968,3,0
1868624690,4,2
1884562907,4,1
1791181656,1,1
1758799072,1,1
2105075717,1,1
1741178405,4,1
1790030626,4,1
1813546245,4,1
1839724357,4,2
1783687133,2,2
1960315979,1,1
1785889692,4,2
1808262691,2,0
1878456588,0,0
1734633854,4,0
2010145331,4,2
1822447708,4,1
1733519961,2,2
1813545443,1,1
1922678054,0,0
2010516648,1,3
1729533680,3,2
1878457528,3,0
1789812972,1,2
2100004279,3,1
2045815331,3,2
1780914856,2,0
1734633362,4,2
1826541096,1,1
2091574559,0,0
1791617974,4,1
2044105208,3,2
1775801105,1,1
1809600123,1,0
1871979832,3,2
1881961263,4,1
1758800287,0,0
1744222510,3,0
2045815251,2,1
1941316020,2,4
2120718619,4,2
1778568187,1,1
1832339518,1,1
1774746553,0,0
1733519086,1,1
1863756026,3,1
1833400022,1,1
1777959043,1,1
2019366880,1,2
1850121999,2,1
2041803682,4,1
1912514217,1,1
1868918388,3,0
1775800231,4,1
1861059473,1,1
1949436581,1,0
1835172017,1,1
1785888528,1,1
1725704588,0,2
1777958002,3,1
2098736211,3,2
1731646456,1,3
1852275383,4,0
1797033194,2,1
1819115219,1,3
1885895127,2,0
1911882409,4,1
1731019123,1,1
2087627491,0,1
1770844190,2,2
1869055827,1,1
1770383837,2,2
1866523079,4,1
2005597676,2,2
1770729309,2,2
1835295945,3,3
1873070189,1,4
1867212119,4,1
1733150491,2,1
1918281673,2,1
1775800547,1,1
